year,RegionName,population,median_value,gross_rent_total,median_income
2021,Midland MI,83232.00000000016,157019.99999999994,813.6000000000003,71216.20000000003
2022,Midland MI,83181.77142857164,166905.7142857142,840.1142857142859,76592.65714285718
2015,Midland TX,156580.91428571436,165002.85714285713,1097.2500000000005,68028.68571428579
2016,Midland TX,161151.14285714293,173608.5714285714,1139.9500000000005,72120.25714285721
2017,Midland TX,165547.0857142858,184057.14285714284,1183.1500000000003,75400.11428571434
2018,Midland TX,169768.74285714293,196348.57142857142,1226.8500000000001,77868.25714285718
2019,Midland TX,173816.11428571434,210482.85714285716,1271.05,79524.68571428575
2020,Midland TX,177689.20000000007,226460.00000000006,1315.7499999999995,80369.40000000002
2021,Midland TX,181388.00000000006,244280.0000000001,1360.9499999999994,80402.40000000002
2022,Midland TX,184912.51428571434,263942.8571428573,1406.6499999999987,79623.68571428572
2015,Milledgeville GA,54718.342857142874,95517.14285714288,669.6571428571432,30581.94285714287
2016,Milledgeville GA,54469.22857142859,96691.42857142858,684.371428571429,32373.428571428587
2017,Milledgeville GA,54197.25714285716,100222.85714285714,694.9428571428575,34818.05714285716
2018,Milledgeville GA,53902.428571428594,106111.4285714286,701.3714285714292,37915.82857142859
2019,Milledgeville GA,53584.74285714288,114357.1428571429,703.6571428571436,41666.74285714287
2020,Milledgeville GA,53244.200000000026,124960.0000000001,701.8000000000011,46070.8
2021,Milledgeville GA,52880.80000000003,137920.00000000017,695.8000000000014,51128.0
2022,Milledgeville GA,52494.54285714289,153237.1428571431,685.6571428571448,56838.34285714285
2015,Milwaukee WI,1569616.7714285715,193600.00000000012,825.6571428571434,54310.28571428573
2016,Milwaukee WI,1572659.5142857146,194340.00000000006,843.9714285714291,55688.05714285717
2017,Milwaukee WI,1574647.828571429,197980.00000000006,863.1428571428577,57496.11428571431
2018,Milwaukee WI,1575581.7142857148,204520.0000000001,883.1714285714291,59734.457142857165
2019,Milwaukee WI,1575461.1714285722,213960.00000000015,904.0571428571436,62403.085714285735
2020,Milwaukee WI,1574286.200000001,226300.00000000023,925.8000000000009,65502.00000000001
2021,Milwaukee WI,1572056.800000001,241540.00000000035,948.4000000000011,69031.19999999998
2022,Milwaukee WI,1568772.9714285724,259680.0000000005,971.8571428571443,72990.68571428568
2015,Mineral Wells TX,27901.62857142859,83585.7142857143,704.4857142857144,39879.37142857144
2016,Mineral Wells TX,27965.28571428573,85137.14285714287,719.6571428571428,42236.11428571429
2017,Mineral Wells TX,28095.37142857144,89474.28571428574,740.1142857142858,44650.42857142858
2018,Mineral Wells TX,28291.885714285727,96597.1428571429,765.8571428571429,47122.31428571431
2019,Mineral Wells TX,28554.828571428592,106505.71428571433,796.8857142857144,49651.77142857146
2020,Mineral Wells TX,28884.20000000003,119200.00000000006,833.2000000000003,52238.800000000054
2021,Mineral Wells TX,29280.00000000004,134680.00000000006,874.8000000000004,54883.40000000008
2022,Mineral Wells TX,29742.22857142863,152945.71428571438,921.6857142857148,57585.57142857154
2015,Minneapolis-St Paul MN,3456375.8285714276,213774.2857142858,930.6000000000003,68744.59999999999
2016,Minneapolis-St Paul MN,3493419.6857142854,220982.85714285728,963.2000000000003,70995.2
2017,Minneapolis-St Paul MN,3525682.9714285713,230605.7142857144,1002.8000000000004,73694.8
2018,Minneapolis-St Paul MN,3553165.6857142854,242642.85714285728,1049.4000000000005,76843.4
2019,Minneapolis-St Paul MN,3575867.8285714276,257094.28571428583,1103.0000000000005,80441.00000000001
2020,Minneapolis-St Paul MN,3593789.3999999976,273960.0000000001,1163.6000000000008,84487.60000000002
2021,Minneapolis-St Paul MN,3606930.3999999957,293240.00000000006,1231.2000000000007,88983.20000000003
2022,Minneapolis-St Paul MN,3615290.828571422,314934.28571428574,1305.800000000001,93927.80000000005
2015,Minot ND,76179.02857142857,179594.2857142858,895.285714285715,61176.428571428594
2016,Minot ND,77379.48571428574,190982.85714285722,945.2571428571434,62785.08571428574
2017,Minot ND,77916.37142857147,198185.71428571435,974.5142857142862,64608.171428571455
2018,Minot ND,77789.68571428576,201202.85714285722,983.0571428571434,66645.68571428575
2019,Minot ND,76999.42857142861,200034.2857142858,970.8857142857148,68897.6285714286
2020,Minot ND,75545.60000000003,194680.00000000017,938.0000000000007,71364.00000000003
2021,Minot ND,73428.20000000001,185140.00000000023,884.4000000000008,74044.80000000003
2022,Minot ND,70647.22857142857,171414.285714286,810.0857142857154,76940.02857142861
2015,Missoula MT,111947.82857142863,238291.42857142852,770.6857142857147,45886.371428571445
2016,Missoula MT,113089.48571428578,247114.28571428568,774.8571428571431,47101.51428571431
2017,Missoula MT,114374.5714285715,257808.57142857136,791.314285714286,48886.2285714286
2018,Missoula MT,115803.08571428576,270374.2857142857,820.0571428571432,51240.51428571432
2019,Missoula MT,117375.0285714286,284811.4285714285,861.0857142857145,54164.37142857147
2020,Missoula MT,119090.4,301120.0,914.4000000000003,57657.80000000005
2021,Missoula MT,120949.19999999997,319300.0,980.0000000000002,61720.80000000005
2022,Missoula MT,122951.42857142849,339351.4285714286,1057.8857142857146,66353.37142857148
2015,Mitchell SD,23175.37142857144,130708.57142857145,632.8000000000003,51024.8
2016,Mitchell SD,23190.314285714296,135165.71428571432,664.4000000000001,50153.80000000002
2017,Mitchell SD,23213.82857142858,140351.4285714286,696.0000000000001,49966.80000000002
2018,Mitchell SD,23245.9142857143,146265.71428571435,727.6000000000001,50463.80000000002
2019,Mitchell SD,23286.571428571453,152908.57142857148,759.2000000000004,51644.80000000001
2020,Mitchell SD,23335.800000000036,160280.00000000006,790.8000000000006,53509.799999999996
2021,Mitchell SD,23393.60000000005,168380.0000000001,822.400000000001,56058.79999999998
2022,Mitchell SD,23459.971428571498,177208.57142857154,854.0000000000016,59291.79999999995
2015,Moberly MO,25138.91428571429,85122.8571428572,650.657142857143,37555.48571428573
2016,Moberly MO,25068.34285714286,89748.5714285715,632.1714285714287,41336.857142857174
2017,Moberly MO,25001.48571428572,94717.14285714293,622.5428571428574,44316.51428571432
2018,Moberly MO,24938.342857142874,100028.57142857151,621.7714285714289,46494.45714285718
2019,Moberly MO,24878.914285714312,105682.85714285723,629.8571428571435,47870.68571428575
2020,Moberly MO,24823.200000000044,111680.0000000001,646.8000000000009,48445.20000000002
2021,Moberly MO,24771.200000000063,118020.00000000012,672.6000000000013,48218.000000000015
2022,Moberly MO,24722.914285714374,124702.85714285728,707.2571428571445,47189.085714285706
2015,Morgan City LA,53447.08571428574,92517.14285714293,665.6571428571428,40746.99999999999
2016,Morgan City LA,53061.65714285717,95551.42857142865,707.9714285714285,40962.200000000004
2017,Morgan City LA,52515.51428571431,99142.85714285722,742.1428571428571,40975.40000000001
2018,Morgan City LA,51808.657142857155,103291.42857142864,768.1714285714288,40786.60000000001
2019,Morgan City LA,50941.08571428571,107997.14285714291,786.0571428571434,40395.80000000001
2020,Morgan City LA,49912.799999999974,113260.00000000004,795.8000000000011,39803.000000000015
2021,Morgan City LA,48723.79999999995,119080.00000000003,797.4000000000017,39008.20000000001
2022,Morgan City LA,47374.08571428563,125457.14285714286,790.8571428571454,38011.40000000001
2015,Morgantown WV,135399.08571428576,150234.28571428577,726.0285714285716,45341.65714285715
2016,Morgantown WV,136680.05714285717,152062.85714285716,749.2857142857146,46593.571428571435
2017,Morgantown WV,137762.31428571432,156005.7142857143,772.9714285714289,48145.34285714287
2018,Morgantown WV,138645.8571428572,162062.85714285716,797.0857142857147,49996.97142857144
2019,Morgantown WV,139330.68571428576,170234.28571428577,821.6285714285721,52148.45714285716
2020,Morgantown WV,139816.80000000008,180520.0000000001,846.6000000000007,54599.80000000001
2021,Morgantown WV,140104.20000000013,192920.00000000015,872.0000000000009,57351.00000000001
2022,Morgantown WV,140192.8857142859,207434.2857142859,897.8285714285724,60402.05714285714
2015,Morristown TN,117525.42857142862,125202.85714285717,646.9714285714286,39688.142857142855
2016,Morristown TN,112619.68571428573,129168.57142857146,664.5142857142858,41695.82857142858
2017,Morristown TN,114436.37142857144,132677.1428571429,680.6285714285716,43394.657142857155
2018,Morristown TN,122975.48571428575,135728.57142857148,695.3142857142859,44784.62857142859
2019,Morristown TN,138237.02857142864,138322.8571428572,708.5714285714288,45865.742857142875
2020,Morristown TN,160221.00000000015,140460.00000000003,720.4000000000003,46638.000000000015
2021,Morristown TN,188927.40000000026,142140.00000000003,730.8000000000004,47101.4
2022,Morristown TN,224356.22857142895,143362.8571428572,739.771428571429,47255.94285714284
2015,Moscow ID,38345.0,190894.28571428574,658.0857142857146,42429.14285714289
2016,Moscow ID,38543.80000000001,196922.8571428572,660.8571428571432,42183.0285714286
2017,Moscow ID,38808.60000000001,205065.71428571435,674.914285714286,43219.057142857164
2018,Moscow ID,39139.40000000001,215322.85714285728,700.2571428571432,45537.2285714286
2019,Moscow ID,39536.20000000001,227694.2857142859,736.8857142857147,49137.542857142886
2020,Moscow ID,39999.00000000001,242180.0000000003,784.8000000000005,54020.000000000044
2021,Moscow ID,40527.8,258780.00000000044,844.0000000000005,60184.60000000005
2022,Moscow ID,41122.6,277494.2857142863,914.4857142857148,67631.34285714292
2015,Moses Lake WA,91968.17142857144,155902.85714285722,693.6571428571432,48458.600000000006
2016,Moses Lake WA,92691.7142857143,157108.5714285715,722.9714285714289,50600.200000000004
2017,Moses Lake WA,93545.8285714286,161357.14285714293,748.1428571428573,52548.80000000001
2018,Moses Lake WA,94530.51428571432,168648.57142857148,769.1714285714288,54304.40000000002
2019,Moses Lake WA,95645.77142857146,178982.85714285722,786.057142857143,55867.00000000004
2020,Moses Lake WA,96891.60000000003,192360.0000000001,798.8000000000002,57236.60000000005
2021,Moses Lake WA,98268.00000000004,208780.0000000001,807.4000000000002,58413.20000000007
2022,Moses Lake WA,99774.97142857147,228242.85714285728,811.8571428571431,59396.80000000009
2015,Moultrie GA,46043.4285714286,79951.4285714286,546.0000000000003,32537.914285714294
2016,Moultrie GA,45975.08571428574,82154.28571428574,594.0000000000002,33655.942857142865
2017,Moultrie GA,45854.171428571455,83728.57142857146,627.0,34665.68571428572
2018,Moultrie GA,45680.68571428574,84674.28571428575,645.0,35567.14285714286
2019,Moultrie GA,45454.6285714286,84991.42857142861,648.0,36360.314285714296
2020,Moultrie GA,45176.00000000004,84680.00000000003,636.0000000000002,37045.200000000004
2021,Moultrie GA,44844.80000000004,83740.00000000003,609.0000000000005,37621.8
2022,Moultrie GA,44461.028571428615,82171.4285714286,567.0000000000007,38090.114285714284
2015,Mountain Home AR,41030.71428571431,120665.71428571439,622.9714285714288,35413.42857142857
2016,Mountain Home AR,41015.74285714288,122357.14285714293,641.9142857142859,38071.68571428572
2017,Mountain Home AR,41077.48571428574,125034.28571428578,661.4285714285717,40097.37142857144
2018,Mountain Home AR,41215.94285714289,128697.14285714294,681.514285714286,41490.485714285736
2019,Mountain Home AR,41431.11428571431,133345.7142857144,702.1714285714289,42251.0285714286
2020,Mountain Home AR,41723.00000000002,138980.0000000002,723.4000000000004,42379.00000000004
2021,Mountain Home AR,42091.600000000006,145600.0000000003,745.2000000000005,41874.400000000045
2022,Mountain Home AR,42536.91428571428,153205.7142857147,767.5714285714291,40737.228571428626
2015,Mountain Home ID,26163.428571428576,135208.57142857154,756.6857142857141,43737.48571428572
2016,Mountain Home ID,26130.88571428572,138745.71428571438,765.2571428571429,44579.05714285716
2017,Mountain Home ID,26217.771428571436,142911.42857142864,781.1142857142858,45411.9142857143
2018,Mountain Home ID,26424.08571428572,147705.71428571438,804.257142857143,46236.05714285716
2019,Mountain Home ID,26749.82857142858,153128.57142857154,834.6857142857143,47051.48571428573
2020,Mountain Home ID,27195.00000000001,159180.00000000012,872.4000000000001,47858.20000000001
2021,Mountain Home ID,27759.600000000013,165860.00000000015,917.3999999999999,48656.200000000004
2022,Mountain Home ID,28443.628571428588,173168.57142857162,969.6857142857141,49445.48571428571
2015,Mount Airy NC,73189.88571428573,116205.71428571429,607.0,36155.05714285715
2016,Mount Airy NC,72714.85714285716,118077.14285714287,616.2,37378.17142857145
2017,Mount Airy NC,72352.1142857143,120334.28571428574,622.4000000000001,39025.14285714288
2018,Mount Airy NC,72101.65714285718,122977.1428571429,625.6,41095.97142857144
2019,Mount Airy NC,71963.48571428578,126005.71428571435,625.8,43590.65714285715
2020,Mount Airy NC,71937.60000000011,129420.00000000009,622.9999999999998,46509.2
2021,Mount Airy NC,72024.00000000016,133220.00000000012,617.1999999999996,49851.59999999998
2022,Mount Airy NC,72222.68571428595,137405.7142857144,608.3999999999994,53617.857142857094
2015,Mount Pleasant MI,70639.37142857147,122954.2857142858,713.0285714285718,39201.02857142859
2016,Mount Pleasant MI,70615.91428571433,126002.8571428572,714.2857142857146,41076.88571428574
2017,Mount Pleasant MI,70624.02857142861,128965.71428571435,718.9714285714288,42714.171428571455
2018,Mount Pleasant MI,70663.71428571433,131842.85714285722,727.0857142857146,44112.885714285745
2019,Mount Pleasant MI,70734.97142857147,134634.2857142858,738.628571428572,45273.02857142861
2020,Mount Pleasant MI,70837.80000000003,137340.00000000012,753.6000000000009,46194.600000000035
2021,Mount Pleasant MI,70972.20000000001,139960.00000000017,772.0000000000014,46877.600000000035
2022,Mount Pleasant MI,71138.17142857143,142494.28571428594,793.8285714285734,47322.02857142861
2015,Mount Pleasant TX,33639.51428571433,98068.57142857148,631.514285714286,44260.628571428584
2016,Mount Pleasant TX,30783.742857142868,96065.71428571435,655.3428571428574,45111.08571428572
2017,Mount Pleasant TX,31569.68571428571,96291.42857142862,677.8857142857145,46228.971428571436
2018,Mount Pleasant TX,35997.34285714287,98745.71428571432,699.1428571428573,47614.28571428573
2019,Mount Pleasant TX,44066.71428571432,103428.57142857145,719.1142857142859,49267.02857142861
2020,Mount Pleasant TX,55777.80000000006,110339.99999999999,737.8,51187.20000000007
2021,Mount Pleasant TX,71130.60000000012,119479.99999999996,755.1999999999998,53374.800000000105
2022,Mount Pleasant TX,90125.11428571449,130848.57142857133,771.3142857142853,55829.82857142873
2015,Mount Sterling KY,45494.14285714288,92048.57142857151,628.2000000000002,35914.171428571426
2016,Mount Sterling KY,45830.028571428586,96265.71428571433,635.8000000000002,37832.51428571429
2017,Mount Sterling KY,46140.05714285716,98911.42857142862,647.4000000000002,39893.42857142858
2018,Mount Sterling KY,46424.2285714286,99985.71428571435,663.0000000000002,42096.91428571429
2019,Mount Sterling KY,46682.54285714289,99488.57142857154,682.6000000000001,44442.97142857142
2020,Mount Sterling KY,46915.00000000006,97420.00000000017,706.2,46931.59999999998
